service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
S128388_404,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128388_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128388_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128509_404,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128509_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128509_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S126206_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126206_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S126206_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S126207_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126207_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S126207_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S126208_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S126208_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126208_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S126209_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S126209_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126209_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S126210_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126211_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S126211_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126211_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S126212_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S126212_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126212_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S113209_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S113209_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S113209_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S120303_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S120303_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S120303_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S119887_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S111138_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S111138_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S111138_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S120304_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S120304_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S120304_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S128389_404,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128389_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128389_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128389_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128510_404,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128510_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128510_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128510_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128390_404,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128390_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128390_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128511_404,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128511_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128511_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128391_404,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128391_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128391_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128391_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128512_404,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128512_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128512_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128512_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128392_404,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128392_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128392_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128392_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128513_404,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128513_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128513_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128513_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128394_404,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128394_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128394_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128394_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128514_404,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128514_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128514_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128514_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128395_404,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128395_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128395_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128515_404,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128515_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128515_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128396_404,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128396_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128396_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128396_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128516_404,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128516_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128516_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128516_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128397_404,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128397_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128397_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128397_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128517_404,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128517_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128517_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128517_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128398_404,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128398_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128398_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128518_404,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128518_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128518_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128518_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128400_404,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128400_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128400_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128519_404,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128519_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128519_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128519_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128402_404,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128402_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128402_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128520_404,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128520_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128520_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128403_404,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128403_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128403_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128403_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128521_404,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128521_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128521_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128521_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128404_404,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128404_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128404_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128522_404,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128522_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128522_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128405_404,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128405_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128405_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128405_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128523_404,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128523_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128523_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128523_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128406_404,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128406_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128406_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128406_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128524_404,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128524_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128524_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128524_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128399_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128399_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128399_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128525_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128525_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128401_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S127963_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128407_404,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128407_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128407_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128407_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128528_404,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128528_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128528_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128528_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128408_404,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128408_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128408_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128408_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128529_404,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128529_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128529_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128529_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128409_404,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128409_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128409_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128409_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128530_404,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128530_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128530_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128530_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128065_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128531_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128066_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128066_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128532_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128532_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S117098_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S117098_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S117098_13,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125949_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S125949_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S125949_13,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117099_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125950_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117100_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125951_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S115424_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S115424_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S115424_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S115424_13,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125987_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S125987_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S125987_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S125987_13,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117168_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125988_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117171_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125989_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S115425_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S115425_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S115425_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S115425_13,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125990_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S125990_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S125990_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S125990_13,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S118284_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125991_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117164_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125992_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117110_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125993_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S118280_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125994_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S121815_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S121815_13,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125995_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S125995_13,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S121816_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125996_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S115437_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S115437_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S115437_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S115437_13,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126004_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126004_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S126004_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S126004_13,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117180_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126005_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117181_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126006_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117182_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126007_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S120610_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126008_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117183_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126009_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117179_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126010_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S115426_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S115426_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S115426_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S115426_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S115426_13,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126011_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126011_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126011_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S126011_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S126011_13,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S118282_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126012_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S108549_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S127012_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S128070_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128070_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128552_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S117112_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S117112_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S117112_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S117112_13,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125929_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S125929_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S125929_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S125929_13,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117113_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S117113_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S117113_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S125930_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S125930_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S125930_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S117114_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S117114_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S117114_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S125931_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S125931_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S125931_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S118316_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125932_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117115_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125933_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117116_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125934_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117117_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125935_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117118_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125936_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117119_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125937_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117120_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S117120_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S117120_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S117120_13,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125938_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S125938_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S125938_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S125938_13,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117121_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S117121_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S117121_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S125939_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S125939_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S125939_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S117122_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S117122_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S117122_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S125940_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S125940_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S125940_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S117123_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125941_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117124_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125942_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S118315_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125943_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117125_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125944_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117126_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125945_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117127_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125946_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117128_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125947_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117129_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125948_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117081_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S117081_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S117081_13,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125959_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S125959_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S125959_13,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117082_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125960_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S125788_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S125788_21,0,0,0,0,0,0,1,2026-06-23,2026-07-18
S125788_14,0,0,0,0,0,1,0,2026-06-23,2026-07-18
S127617_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S127617_21,0,0,0,0,0,0,1,2026-07-19,2026-09-21
S127617_14,0,0,0,0,0,1,0,2026-07-19,2026-09-21
S117085_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125962_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117086_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S117086_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S117086_13,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125963_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S125963_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S125963_13,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S125789_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127618_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S117088_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125965_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117089_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125966_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117090_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125967_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S121817_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S121817_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S121817_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S121817_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S125997_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S125997_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S125997_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S125997_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S117176_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S117176_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S117176_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S117176_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S117176_13,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125998_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S125998_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S125998_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S125998_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S125998_13,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117175_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125999_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S118283_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126000_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117174_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126001_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S121818_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S121818_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S121818_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S121818_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S121818_13,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126002_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126002_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S126002_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126002_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S126002_13,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S121819_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126003_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S125790_21,0,0,0,0,0,0,1,2026-06-23,2026-07-18
S125790_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S125790_14,0,0,0,0,0,1,0,2026-06-23,2026-07-18
S125790_13,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127619_21,0,0,0,0,0,0,1,2026-07-19,2026-09-21
S127619_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S127619_14,0,0,0,0,0,1,0,2026-07-19,2026-09-21
S127619_13,1,1,1,1,1,0,0,2026-07-19,2026-09-21
S125791_32,1,1,1,1,1,0,0,2026-06-23,2026-07-18
S127620_32,1,1,1,1,1,0,0,2026-07-19,2026-09-21
